kind,model_indices,num_models,weights,R2,RMSE,MAE,trial
random_weighted,"[1, 3, 0]",3,"[0.356775, 0.353054, 0.290171]",0.9564819765349307,18.294486241230135,8.631469527010749,940.0
random_weighted,"[0, 1, 3]",3,"[0.319036, 0.365713, 0.31525]",0.956480971277212,18.29041087912591,8.594237112244771,679.0
random_weighted,"[1, 3, 0]",3,"[0.401315, 0.342976, 0.255709]",0.9564808243100371,18.29630343827294,8.620027231928363,4489.0
random_weighted,"[1, 3, 0]",3,"[0.403883, 0.340064, 0.256053]",0.9564806460466156,18.296147980345143,8.617110695521463,2181.0
random_weighted,"[0, 1, 3]",3,"[0.259086, 0.386634, 0.35428]",0.9564806112541869,18.296800604680545,8.631820449136427,1392.0
random_weighted,"[1, 3, 0]",3,"[0.360154, 0.318579, 0.321268]",0.9564803077858612,18.290626261432365,8.597753499595159,2998.0
random_weighted,"[1, 3, 0]",3,"[0.396971, 0.307074, 0.295955]",0.9564795036471985,18.291735795805636,8.58580634559867,4608.0
random_weighted,"[1, 3, 0]",3,"[0.347814, 0.347587, 0.3046]",0.9564794920115581,18.293766872801505,8.626751184326837,2090.0
random_weighted,"[1, 3, 0]",3,"[0.348738, 0.349867, 0.301395]",0.9564794538114274,18.294121993203245,8.628983746634507,577.0
random_weighted,"[0, 1, 2, 3]",4,"[0.263621, 0.389021, 0.005056, 0.342302]",0.9564793362273525,18.296340035172545,8.617759976328548,4589.0
random_weighted,"[0, 1, 3]",3,"[0.309907, 0.346442, 0.343651]",0.9564791368283689,18.293254517867954,8.622986394317937,916.0
random_weighted,"[1, 3, 0]",3,"[0.347872, 0.333059, 0.31907]",0.9564789856291704,18.29201044946277,8.612577491347261,3055.0
random_weighted,"[0, 1, 3]",3,"[0.322555, 0.362623, 0.314822]",0.9564789688700364,18.29057767054426,8.594289389780448,4044.0
random_weighted,"[1, 3, 0]",3,"[0.381998, 0.305919, 0.312083]",0.9564786591644032,18.29075441929034,8.585167858262357,1944.0
random_weighted,"[1, 3, 0]",3,"[0.39085, 0.304342, 0.304808]",0.9564779301268732,18.29129844405847,8.583628232710375,3892.0
random_weighted,"[1, 3, 0]",3,"[0.412126, 0.316556, 0.271317]",0.9564777141155973,18.29436414867209,8.594511202516008,1183.0
random_weighted,"[0, 1, 3]",3,"[0.266651, 0.413249, 0.320099]",0.9564776238334464,18.294909362755803,8.597889572765483,2508.0
random_weighted,"[0, 1, 3]",3,"[0.262123, 0.376561, 0.361316]",0.9564772956994568,18.297735842965064,8.639877320193207,1870.0
random_weighted,"[0, 1, 3]",3,"[0.255018, 0.412545, 0.332436]",0.9564770908965395,18.296525737671512,8.610052175147244,4527.0
random_weighted,"[1, 3, 0]",3,"[0.406877, 0.308261, 0.284862]",0.9564770473735876,18.293084764949565,8.587006836944438,3171.0
random_weighted,"[1, 3, 0]",3,"[0.37151, 0.307169, 0.321321]",0.9564766258790188,18.290650987202856,8.587068783229668,2725.0
random_weighted,"[1, 3, 0]",3,"[0.404451, 0.305834, 0.289715]",0.9564764457986015,18.292732705613535,8.584937599968132,3092.0
random_weighted,"[0, 1, 3]",3,"[0.260195, 0.377757, 0.362048]",0.9564762856871765,18.29811452043837,8.640761403267673,3329.0
random_weighted,"[0, 1, 3]",3,"[0.307956, 0.343405, 0.348639]",0.9564762444485201,18.294318105348225,8.62851878170845,141.0
random_weighted,"[1, 3, 0]",3,"[0.411184, 0.337826, 0.25099]",0.9564761187424405,18.297311652357887,8.615565360236403,4529.0
random_weighted,"[0, 1, 3]",3,"[0.326607, 0.361983, 0.31141]",0.9564756305714747,18.290794429434982,8.591629408414265,983.0
random_weighted,"[1, 3, 0]",3,"[0.403238, 0.303916, 0.292846]",0.9564754146198834,18.2926194263152,8.583362499721936,1293.0
random_weighted,"[1, 3, 0]",3,"[0.365942, 0.308628, 0.325429]",0.956475312072928,18.290754405840755,8.588885356089577,3078.0
random_weighted,"[1, 3, 0]",3,"[0.37731, 0.303739, 0.31895]",0.9564753120365371,18.290863317390045,8.583818666289405,1232.0
random_weighted,"[0, 1, 3]",3,"[0.277216, 0.358936, 0.363848]",0.9564750031813952,18.297445692775906,8.643535580813278,1669.0
random_weighted,"[0, 1, 2, 3]",4,"[0.299711, 0.371947, 0.008675, 0.319667]",0.9564749744629076,18.293702192842048,8.595272772845341,4246.0
random_weighted,"[1, 3, 0]",3,"[0.354432, 0.316394, 0.329174]",0.9564747170257749,18.291154828756486,8.596849596277039,875.0
random_weighted,"[0, 1, 3]",3,"[0.31056, 0.341201, 0.348239]",0.956474639825057,18.294472077001938,8.628470971134874,781.0
random_weighted,"[0, 1, 3]",3,"[0.316049, 0.382596, 0.301355]",0.956474169882751,18.291145772310625,8.581596233662998,3027.0
random_weighted,"[1, 3, 0]",3,"[0.417265, 0.329124, 0.253611]",0.9564738492759188,18.297115936546778,8.607303607140969,2667.0
random_weighted,"[0, 1, 3]",3,"[0.304696, 0.341779, 0.353524]",0.9564736197192865,18.295396799316702,8.63388502472799,271.0
random_weighted,"[0, 1, 3]",3,"[0.245491, 0.403718, 0.350791]",0.956473464697645,18.29898319246757,8.629096885751489,301.0
random_weighted,"[0, 1, 3, 4]",4,"[0.247992, 0.384331, 0.297699, 0.069978]",0.9564729777417226,18.300096371260455,8.612987608729592,1881.0
random_weighted,"[1, 3, 0]",3,"[0.416751, 0.33379, 0.249459]",0.9564728755830852,18.2978690094367,8.612084304498424,4586.0
random_weighted,"[0, 1, 3]",3,"[0.277265, 0.414634, 0.308102]",0.9564726577834337,18.294526704061564,8.587439367859702,1389.0
random_weighted,"[1, 3, 0]",3,"[0.376964, 0.365843, 0.257193]",0.956472375050716,18.299359017147825,8.645343195545673,2691.0
random_weighted,"[1, 3, 0]",3,"[0.368281, 0.367935, 0.263783]",0.956471442161788,18.299276999323173,8.647947366477778,3221.0
random_weighted,"[0, 1, 3]",3,"[0.2539, 0.420592, 0.325507]",0.9564713788076693,18.297412094138096,8.604205232096353,1274.0
random_weighted,"[0, 1, 3, 4]",4,"[0.254037, 0.396691, 0.2756, 0.073672]",0.9564712292175517,18.298797412347394,8.593113213669406,3980.0
random_weighted,"[1, 3, 0]",3,"[0.341438, 0.358999, 0.299563]",0.9564708136272863,18.296663439229256,8.639848292447146,343.0
random_weighted,"[1, 3, 0]",3,"[0.375557, 0.367635, 0.256808]",0.9564706342392572,18.29985980478116,8.64752620136475,1261.0
random_weighted,"[1, 3, 0]",3,"[0.421458, 0.31761, 0.260932]",0.9564705554592766,18.29665218165411,8.596676997961533,1238.0
random_weighted,"[0, 1, 3, 4]",4,"[0.29103, 0.379602, 0.259015, 0.070352]",0.9564705056878177,18.295086288496673,8.57594975077423,2252.0
random_weighted,"[0, 1, 3]",3,"[0.333059, 0.358862, 0.308079]",0.9564701554209427,18.291310299788577,8.589497661901925,4171.0
random_weighted,"[0, 1, 3]",3,"[0.241301, 0.407734, 0.350965]",0.9564699410346583,18.300012150457633,8.62982200494024,807.0
random_weighted,"[0, 1, 3]",3,"[0.324938, 0.335533, 0.339529]",0.9564694891045846,18.294094723483493,8.621033523100555,2593.0
random_weighted,"[0, 1, 3, 4]",4,"[0.269271, 0.352462, 0.313151, 0.065116]",0.9564690463950979,18.30032954253088,8.626923014232707,3167.0
random_weighted,"[1, 3, 0]",3,"[0.410109, 0.299536, 0.290355]",0.9564690375465071,18.293874836584063,8.58019314058466,872.0
random_weighted,"[0, 1, 3]",3,"[0.24102, 0.402832, 0.356148]",0.9564690263541721,18.30052109306348,8.635352340275174,3650.0
random_weighted,"[0, 1, 3, 4]",4,"[0.291497, 0.348115, 0.288405, 0.071983]",0.956468728645311,18.29770006679063,8.606299596238651,11.0
random_weighted,"[0, 1, 3]",3,"[0.251723, 0.423527, 0.32475]",0.9564685518026955,18.298115937595167,8.603946997085297,1388.0
random_weighted,"[1, 3, 0]",3,"[0.360308, 0.305135, 0.334557]",0.9564679146056885,18.291488961613915,8.587017192378493,1018.0
random_weighted,"[1, 3, 0]",3,"[0.419655, 0.339025, 0.24132]",0.956467329867265,18.299885995700034,8.618179178319805,4326.0
random_weighted,"[0, 1, 3]",3,"[0.27692, 0.352826, 0.370254]",0.9564671602734172,18.29952950576065,8.651644482044524,2112.0
random_weighted,"[1, 3, 0]",3,"[0.337425, 0.327879, 0.334696]",0.9564670286046013,18.29321429175999,8.610108420090482,0.0
random_weighted,"[1, 3, 0]",3,"[0.342141, 0.365466, 0.292393]",0.9564668549297348,18.29835682268143,8.647073740410201,1196.0
random_weighted,"[0, 1, 3]",3,"[0.238469, 0.416804, 0.344728]",0.9564664097518119,18.300592122485874,8.624056318513048,158.0
random_weighted,"[0, 1, 3]",3,"[0.252879, 0.426005, 0.321117]",0.9564662664639494,18.298314185641292,8.600816495708424,3975.0
random_weighted,"[1, 3, 0]",3,"[0.348521, 0.370354, 0.281124]",0.9564655675946357,18.299620561968226,8.652165360455998,3771.0
greedy_equal,"[1, 3, 0]",3,"[0.333333, 0.333333, 0.333333]",0.9564652371316876,18.294053788943998,8.615849792733433,
equal_subset,"[0, 1, 3]",3,"[0.333333, 0.333333, 0.333333]",0.9564652371316876,18.294053788944,8.615849792733433,
random_weighted,"[0, 1, 3]",3,"[0.28632, 0.415389, 0.298291]",0.9564652175976267,18.294889326369862,8.579634132991009,4439.0
random_weighted,"[0, 1, 3]",3,"[0.31983, 0.33089, 0.349281]",0.9564650346762407,18.296013400131013,8.631440716190404,2802.0
random_weighted,"[1, 3, 0]",3,"[0.375139, 0.37251, 0.252351]",0.9564644922841872,18.301729100342538,8.653690986473585,4058.0
random_weighted,"[1, 3, 0]",3,"[0.333059, 0.358862, 0.308079]",0.9564642746544915,18.29752759577691,8.64108177028922,4171.0
random_weighted,"[1, 3, 0]",3,"[0.40001, 0.292257, 0.307733]",0.9564642509221989,18.293236986757687,8.574374703628738,2950.0
random_weighted,"[1, 3, 0]",3,"[0.408626, 0.356121, 0.235253]",0.9564639033876228,18.301977427169934,8.636175271575095,3642.0
random_weighted,"[0, 1, 3]",3,"[0.237198, 0.400499, 0.362303]",0.9564638537335842,18.30221505636746,8.642660857122062,4966.0
random_weighted,"[0, 1, 3, 4]",4,"[0.328419, 0.328643, 0.340677, 0.002262]",0.9564637412954049,18.295332987920073,8.624337326145652,3871.0
random_weighted,"[0, 1, 3]",3,"[0.245216, 0.427856, 0.326928]",0.9564633836712835,18.299777738212406,8.606948692190954,1696.0
random_weighted,"[1, 3, 0]",3,"[0.423304, 0.339303, 0.237393]",0.95646307408645,18.301065865591905,8.619222038072257,3154.0
random_weighted,"[1, 3, 0]",3,"[0.334393, 0.326811, 0.338796]",0.9564629606795224,18.29374653273407,8.60991176831604,1986.0
random_weighted,"[0, 1, 3, 4]",4,"[0.31168, 0.329262, 0.300173, 0.058886]",0.9564626511240668,18.297671935839674,8.612399675032764,4385.0
random_weighted,"[0, 1, 3]",3,"[0.269299, 0.425656, 0.305045]",0.9564624873480808,18.297054178050566,8.58627023652433,4067.0
random_weighted,"[0, 1, 3, 4]",4,"[0.322856, 0.321293, 0.333426, 0.022425]",0.9564621856229344,18.296906234881877,8.6267557451754,4186.0
random_weighted,"[1, 3, 0]",3,"[0.393596, 0.367608, 0.238795]",0.9564621382419801,18.30278246780355,8.648572663380651,1853.0
random_weighted,"[1, 3, 0]",3,"[0.348932, 0.373925, 0.277143]",0.9564617921865818,18.300886064144574,8.656463005503019,1580.0
random_weighted,"[1, 3, 0]",3,"[0.392051, 0.290236, 0.317713]",0.9564617856131165,18.29294275444774,8.57304339079871,4267.0
random_weighted,"[0, 1, 3]",3,"[0.252117, 0.372959, 0.374924]",0.9564616998514249,18.30247998531797,8.656797762882404,811.0
random_weighted,"[1, 3, 0]",3,"[0.356006, 0.302825, 0.341168]",0.9564616518329201,18.292225903860675,8.586096837423307,2046.0
random_weighted,"[0, 1, 3]",3,"[0.250777, 0.374246, 0.374976]",0.9564612775485415,18.302654503672116,8.656889834607538,4500.0
random_weighted,"[0, 1, 3]",3,"[0.311187, 0.399201, 0.289613]",0.956460917791888,18.293537901988064,8.57248116616348,4089.0
random_weighted,"[1, 3, 0]",3,"[0.398857, 0.289416, 0.311727]",0.9564606799606287,18.293538374274284,8.57234303119896,4477.0
random_weighted,"[0, 1, 3]",3,"[0.325358, 0.384273, 0.290368]",0.9564605740652118,18.292683802563857,8.57354156168141,729.0
random_weighted,"[1, 3, 0]",3,"[0.38619, 0.289814, 0.323995]",0.9564602527136343,18.292809142758596,8.573029364447944,985.0
random_weighted,"[0, 1, 3]",3,"[0.341438, 0.358999, 0.299563]",0.9564598098487872,18.292376835162845,8.583188957847662,343.0
random_weighted,"[0, 1, 3]",3,"[0.334393, 0.326811, 0.338796]",0.9564594575863029,18.29559081374572,8.622357127587788,1986.0
random_weighted,"[0, 1, 3]",3,"[0.280714, 0.34477, 0.374516]",0.9564594312037583,18.30121118735562,8.657601430806766,589.0
random_weighted,"[0, 1, 3]",3,"[0.337425, 0.327879, 0.334696]",0.9564593091336872,18.295152027223136,8.618384995328396,0.0
random_weighted,"[0, 1, 3]",3,"[0.264496, 0.429604, 0.3059]",0.956459178963727,18.298140167219582,8.587637145899722,3529.0
random_weighted,"[0, 1, 3]",3,"[0.285724, 0.341145, 0.373131]",0.9564591351683989,18.300887384957353,8.656317529884618,3031.0
random_weighted,"[0, 1, 3]",3,"[0.259932, 0.362251, 0.377817]",0.9564589957104556,18.302754062853438,8.660575490164023,821.0
random_weighted,"[0, 1, 3, 4]",4,"[0.242909, 0.433464, 0.320543, 0.003084]",0.9564589248373716,18.300695508667932,8.603001687530698,1062.0
random_weighted,"[1, 3, 0]",3,"[0.425655, 0.341437, 0.232908]",0.9564587483670527,18.302401372140263,8.62213449069135,405.0
random_weighted,"[1, 3, 0]",3,"[0.33651, 0.370975, 0.292515]",0.9564584058928324,18.300499277828024,8.654354419499224,4632.0
random_weighted,"[0, 1, 3]",3,"[0.293442, 0.415272, 0.291286]",0.9564582289824776,18.29544902352728,8.574317772492043,4576.0
random_weighted,"[0, 1, 3]",3,"[0.311976, 0.400351, 0.287673]",0.9564581445367674,18.293948490442265,8.571136231973398,785.0
random_weighted,"[0, 1, 3]",3,"[0.33651, 0.370975, 0.292515]",0.9564580281211889,18.292608429336013,8.576358166294428,4632.0
random_weighted,"[0, 1, 3]",3,"[0.23624, 0.430503, 0.333257]",0.9564577417001,18.301936961891737,8.614184929310102,3641.0
random_weighted,"[1, 3, 0]",3,"[0.351713, 0.377976, 0.270311]",0.9564575572430737,18.302446734614154,8.661268809578836,2700.0
random_weighted,"[0, 1, 3]",3,"[0.235936, 0.431253, 0.332811]",0.9564569953129901,18.302091094368233,8.613878723428085,605.0
random_weighted,"[0, 1, 3, 4]",4,"[0.343589, 0.358315, 0.279282, 0.018814]",0.9564567858115662,18.292637538774926,8.572869907043172,10.0
random_weighted,"[1, 3, 0]",3,"[0.418689, 0.352908, 0.228404]",0.9564566531829186,18.303779847799557,8.634068845495154,4585.0
random_weighted,"[1, 3, 0]",3,"[0.338526, 0.313758, 0.347716]",0.9564566306834661,18.293619494370233,8.598280695168775,2981.0
random_weighted,"[1, 3, 0]",3,"[0.326607, 0.361983, 0.31141]",0.9564565147717577,18.299183047167542,8.645697785510334,983.0
random_weighted,"[1, 3, 0]",3,"[0.415113, 0.356786, 0.228101]",0.9564563581466167,18.304077701575295,8.638172152544662,4148.0
random_weighted,"[0, 1, 3]",3,"[0.24366, 0.434805, 0.321535]",0.9564559404720919,18.301159756443138,8.603084377949225,1416.0
random_weighted,"[0, 1, 3]",3,"[0.347814, 0.347587, 0.3046]",0.9564559019882405,18.293132381870706,8.589216742072244,2090.0
random_weighted,"[1, 3, 0]",3,"[0.324938, 0.335533, 0.339529]",0.956455881446508,18.295807782232625,8.619880014165716,2593.0
random_weighted,"[1, 3, 0]",3,"[0.432966, 0.330644, 0.23639]",0.9564557578296681,18.302202586055216,8.611971686150616,1265.0
random_weighted,"[0, 1, 3]",3,"[0.347872, 0.333059, 0.31907]",0.9564552115896602,18.29428121482981,8.603890354380288,3055.0
random_weighted,"[0, 1, 3, 4]",4,"[0.300163, 0.380524, 0.243898, 0.075416]",0.9564548254777842,18.297015915249332,8.567261039542302,4245.0
random_weighted,"[0, 1, 3, 4]",4,"[0.288859, 0.326738, 0.337754, 0.046649]",0.9564547994405975,18.302578341051554,8.644728223114141,4554.0
random_weighted,"[1, 3, 0]",3,"[0.435276, 0.325474, 0.23925]",0.9564545293350784,18.301981219747898,8.607146720249723,2888.0
random_weighted,"[1, 3, 0]",3,"[0.42414, 0.292798, 0.283062]",0.9564543189048438,18.29709900300622,8.576318257196148,481.0
random_weighted,"[0, 1, 3, 4]",4,"[0.324676, 0.31549, 0.322049, 0.037785]",0.9564542840485339,18.29875396542293,8.624684304694755,0.0
random_weighted,"[0, 1, 3]",3,"[0.342141, 0.365466, 0.292393]",0.9564542264897541,18.293027727408013,8.577136218604467,1196.0
random_weighted,"[1, 3, 0]",3,"[0.398824, 0.284727, 0.316449]",0.9564539350905349,18.29434283926558,8.569153904291104,4112.0
random_weighted,"[0, 1, 3]",3,"[0.348738, 0.349867, 0.301395]",0.9564539329019158,18.293268191935812,8.586449509418843,577.0
random_weighted,"[0, 1, 3]",3,"[0.291821, 0.334252, 0.373928]",0.9564539074134767,18.301686619377254,8.658241889702362,1965.0
random_weighted,"[1, 3, 0]",3,"[0.408106, 0.28552, 0.306374]",0.9564536919068161,18.295148639943562,8.569789116466389,2413.0
random_weighted,"[1, 3, 0]",3,"[0.368241, 0.290619, 0.34114]",0.9564533481536813,18.29316148377554,8.575504445696012,4305.0
random_weighted,"[0, 1, 3]",3,"[0.273085, 0.346825, 0.38009]",0.9564532523162249,18.303327214791327,8.66436520345961,20.0
random_weighted,"[1, 3, 0]",3,"[0.360018, 0.294215, 0.345766]",0.956452805764477,18.29321052416663,8.579330985094247,2073.0
random_weighted,"[0, 1, 3, 4]",4,"[0.280396, 0.401346, 0.24271, 0.075549]",0.9564527563429627,18.298737734306954,8.566388142196438,3965.0
random_weighted,"[0, 1, 3]",3,"[0.2905, 0.420475, 0.289025]",0.9564527317957158,18.29668449267392,8.57312774471084,4296.0
random_weighted,"[1, 3, 0]",3,"[0.43636, 0.327641, 0.235999]",0.9564523712935201,18.30278123583072,8.609654527755582,3321.0
random_weighted,"[0, 1, 3, 4]",4,"[0.301258, 0.323482, 0.31334, 0.06192]",0.9564521310498763,18.3017488761445,8.628930034517294,3463.0
random_weighted,"[0, 1, 2, 3]",4,"[0.262565, 0.41817, 0.011725, 0.30754]",0.9564519417040035,18.30047117556371,8.58530942031672,4698.0
random_weighted,"[1, 3, 0]",3,"[0.322555, 0.362623, 0.314822]",0.9564518383420585,18.30001555452552,8.64724272399986,4044.0
random_weighted,"[0, 1, 2, 3]",4,"[0.319837, 0.388739, 0.004426, 0.286998]",0.9564517287322029,18.29493452911801,8.569665189082658,2780.0
random_weighted,"[1, 3, 0]",3,"[0.416846, 0.286262, 0.296892]",0.956451345983886,18.296359140140112,8.570838192398327,4653.0
random_weighted,"[0, 1, 3]",3,"[0.226138, 0.406206, 0.367656]",0.9564512948653938,18.305883939978187,8.650445684647785,3615.0
random_weighted,"[1, 3, 0]",3,"[0.401458, 0.371129, 0.227414]",0.9564505767613279,18.30615046756918,8.654275421296795,4109.0
random_weighted,"[0, 1, 3]",3,"[0.25904, 0.357126, 0.383834]",0.9564497805727182,18.305129366668314,8.668630004431277,2607.0
random_weighted,"[0, 1, 3]",3,"[0.248355, 0.439481, 0.312164]",0.9564497578648167,18.301621072300875,8.595244055969754,524.0
random_weighted,"[1, 3, 0]",3,"[0.370442, 0.287283, 0.342275]",0.9564492817261864,18.293722215680532,8.573025418553941,659.0
random_weighted,"[0, 1, 3]",3,"[0.286074, 0.425205, 0.288721]",0.9564492159854613,18.297724747584684,8.573401211442658,4150.0
random_weighted,"[0, 1, 3]",3,"[0.260354, 0.437267, 0.302379]",0.9564491391633015,18.300357159541566,8.5860873034934,2640.0
random_weighted,"[1, 3, 0]",3,"[0.424713, 0.288337, 0.28695]",0.9564491338044362,18.29765713390193,8.573062380081971,3290.0
random_weighted,"[0, 1, 3]",3,"[0.242572, 0.374802, 0.382626]",0.9564489709169227,18.306217040058346,8.667146367245294,4225.0
random_weighted,"[0, 1, 3]",3,"[0.224901, 0.404349, 0.37075]",0.9564483955947286,18.30675013807934,8.654246278213254,2716.0
random_weighted,"[0, 1, 3, 4]",4,"[0.259731, 0.399009, 0.25006, 0.0912]",0.9564480367917252,18.30267538262589,8.582234459029882,3024.0
random_weighted,"[1, 3, 0]",3,"[0.318375, 0.360105, 0.321521]",0.9564480162141521,18.30025831802272,8.645435376294424,3089.0
random_weighted,"[0, 1, 3]",3,"[0.263991, 0.436707, 0.299302]",0.9564479791077964,18.30017029495316,8.58343641501371,127.0
random_weighted,"[0, 1, 3, 4]",4,"[0.271627, 0.418603, 0.244191, 0.065579]",0.956447762643306,18.29991152806747,8.563410681824065,249.0
