created_at_parsed,PM2.5,PM10,aqi,Temperature,Humidity
2022-10-22 19:31:00,34.895272727272726,46.81696363636363,58.15878787727272,28.202727272727273,41.06618181818182
2022-10-22 19:32:00,36.5285,51.303020000000004,60.880833333,28.189,41.136900000000004
2022-10-22 19:33:00,35.179545454545455,49.38347272727273,58.632575757272726,28.222727272727273,40.99018181818182
2022-10-22 19:34:00,44.1808,57.246,73.634666667,28.254,41.4906
2022-10-22 19:35:00,37.4017,54.52716,62.336166667,28.264,41.6241
2022-10-22 19:36:00,37.0064,52.75698,61.677333334000004,28.191000000000003,42.5459
2022-10-22 19:37:00,36.563900000000004,52.16366000000001,60.939833335,28.133,42.4801
2022-10-22 19:38:00,38.84827272727273,55.127,64.74712121272727,28.04090909090909,43.30836363636364
2022-10-22 19:39:00,31.897000000000002,47.7594,53.161666667,27.814,43.9711
2022-10-22 19:40:00,40.151636363636364,55.64563636363636,66.91939394,27.729090909090907,43.68827272727273
2022-10-22 19:41:00,47.070727272727275,61.97596363636364,79.40484848545454,27.615454545454543,44.16563636363637
2022-10-22 19:42:00,62.7127,67.86055999999999,111.88033333999999,27.607999999999997,44.6297
2022-10-22 19:43:00,60.0813,64.81898,102.751833337,27.577999999999996,44.7198
2022-10-22 19:44:00,44.158272727272724,58.95898181818182,73.59712121181818,27.529999999999998,44.81009090909091
2022-10-22 19:45:00,51.32485714285714,58.927228571428564,89.07238094714285,27.50714285714286,44.08871428571428
2022-10-22 19:46:00,47.893375,55.122925,80.79770833875,27.5125,44.678375
2022-10-22 19:47:00,35.183299999999996,49.236180000000004,58.638833333,27.523000000000003,44.2028
2022-10-22 19:48:00,33.40418181818182,46.95032727272728,55.67363636454545,27.536363636363635,44.04445454545455
2022-10-22 19:49:00,47.99557142857144,56.35648571428572,84.23999999714286,27.532857142857143,44.064
2022-10-22 19:50:00,53.61742857142857,62.64828571428571,89.36238095142858,27.564285714285713,44.64028571428572
2022-10-22 19:51:00,51.1015,57.85888,85.169166666,27.589,44.9444
2022-10-22 19:52:00,58.211000000000006,59.09954285714286,102.74071428,27.554285714285715,44.728
2022-10-22 19:53:00,51.9865,57.63719999999999,89.342000004,27.512,45.037099999999995
2022-10-22 19:55:00,63.674400000000006,69.90132,113.18500002,27.381999999999998,44.436
2022-10-22 19:56:00,33.7201,44.427679999999995,56.200166667,27.135,44.9311
2022-10-22 19:57:00,56.016200000000005,66.43268,94.366833333,27.064,45.0861
2022-10-22 19:58:00,64.95309090909092,69.1124,118.52742425090909,27.05,44.95218181818182
2022-10-22 19:59:00,46.257600000000004,57.91756,77.096000001,27.044,44.625099999999996
2022-10-22 20:00:00,36.0506,49.10252,60.08433333399999,27.085,44.7055
2022-10-22 20:01:00,32.0858,43.16606,53.476333333,27.074,44.8528
2022-10-22 20:02:00,32.2687,43.48554,53.781166668000004,27.060000000000002,44.9599
2022-10-22 20:03:00,32.3631,44.043,53.9385,27.052999999999997,45.1146
2022-10-22 20:04:00,40.0213,48.27774,66.702166667,27.043,45.1745
2022-10-22 20:05:00,40.13733333333333,51.95755555555556,66.89555555444446,26.986666666666665,45.25888888888889
2022-10-22 20:06:00,52.3169,58.05448,87.194833334,26.924,45.0801
2022-10-22 20:07:00,65.763,65.1841,119.658833347,26.936,45.263999999999996
2022-10-22 20:09:00,59.951499999999996,65.2493,103.19749998500001,26.755,45.229
2022-10-22 20:10:00,39.114666666666665,48.1832,65.19111111,26.686666666666667,45.154666666666664
2022-10-22 20:11:00,66.301375,65.28190000000001,122.422083325,26.73625,45.343875
2022-10-22 20:12:00,45.0658,56.369060000000005,77.02083333,26.726999999999997,45.570100000000004
2022-10-22 20:13:00,35.66763636363636,51.292054545454555,59.44606060545455,26.723636363636363,45.75627272727273
2022-10-22 20:14:00,41.714600000000004,55.0292,69.52433333399999,26.719,46.1096
2022-10-22 20:15:00,39.2248,57.26556000000001,65.374666667,26.705000000000002,46.1729
2022-10-22 20:16:00,37.82322222222222,50.90348888888889,63.038703702222215,26.66,46.29844444444444
2022-10-22 20:17:00,34.3219,52.372299999999996,57.203166666,26.660000000000004,46.0745
2022-10-22 20:18:00,33.9974,44.4342,56.662333334,26.68,46.1155
2022-10-22 20:19:00,38.5581,46.272839999999995,64.263500001,26.663,46.1008
2022-10-22 20:20:00,39.8856,50.34132,66.476,26.554000000000002,46.5649
2022-10-22 20:21:00,42.629636363636365,54.47796363636364,71.0493939390909,26.64090909090909,47.25172727272727
2022-10-22 20:22:00,39.9623,59.33566,66.603833334,26.662,46.9462
2022-10-22 20:23:00,53.077999999999996,65.77830909090909,90.49893939090909,26.64,47.21909090909091
2022-10-22 20:24:00,41.71245454545454,58.29809090909091,69.52075757636364,26.637272727272727,47.05327272727273
2022-10-22 20:25:00,48.316700000000004,65.3634,80.527833332,26.662,47.073
2022-10-22 20:26:00,35.860727272727274,47.202236363636366,59.76787878727273,26.685454545454547,47.54781818181818
2022-10-22 20:27:00,34.278454545454544,52.1604,57.13075757818182,26.678181818181816,47.495
2022-10-22 20:28:00,45.35972727272727,65.55603636363637,75.67109090999999,26.634545454545457,47.79272727272728
2022-10-22 20:29:00,51.0189,64.4832,85.0315,26.618000000000002,47.7039
2022-10-22 20:30:00,54.56372727272728,65.35747272727272,90.94560605818182,26.60181818181818,47.51954545454546
2022-10-22 20:31:00,40.43590909090909,56.66216363636364,67.39318181818182,26.636363636363637,46.76181818181818
2022-10-22 20:32:00,35.4901,52.838480000000004,59.15016666699999,26.656,46.6344
2022-10-22 20:33:00,35.1833,50.80424,58.638833335,26.621999999999996,46.537400000000005
2022-10-22 20:34:00,37.16409090909091,50.94530909090909,61.940151515454545,26.651818181818182,46.12118181818182
2022-10-22 20:35:00,37.443,51.8907090909091,62.40499999909091,26.678181818181823,46.424181818181815
2022-10-22 20:36:00,45.096909090909094,59.113090909090914,75.16151515,26.683636363636364,46.58345454545454
2022-10-22 20:37:00,38.988800000000005,53.81322,64.981333334,26.707,46.2868
2022-10-22 20:38:00,35.87145454545455,54.39201818181818,59.78575757454546,26.66818181818182,46.52890909090909
2022-10-22 20:39:00,44.6351,63.33242,74.391833333,26.624000000000002,46.7116
2022-10-22 20:40:00,44.3637,60.23542,73.93949999899999,26.601999999999997,46.4099
2022-10-22 20:41:00,36.386900000000004,52.672219999999996,60.644833332999994,26.686,45.7137
2022-10-22 20:42:00,46.310700000000004,55.0129,77.1845,26.752,45.6676
2022-10-22 20:43:00,72.843,68.54733333333333,142.81,26.83,45.764
2022-10-22 20:44:00,40.039,58.47665,67.2854416675,26.82125,45.332875
2022-10-22 20:45:00,39.17009090909091,58.4522,65.28348484818183,26.810909090909092,45.745363636363635
2022-10-22 20:46:00,35.3544,56.254960000000004,58.923999999,26.742,45.783300000000004
2022-10-22 20:47:00,44.02477777777778,64.69328888888889,73.37462962777778,26.72222222222222,45.998999999999995
2022-10-22 20:48:00,40.6762,59.616020000000006,67.79366666600001,26.692,45.900999999999996
2022-10-22 20:49:00,52.294909090909094,70.04890909090909,87.75742423999999,26.627272727272725,46.595090909090914
2022-10-22 20:50:00,43.559333333333335,67.78666666666668,72.59888888833333,26.646666666666665,46.274166666666666
2022-10-22 20:51:00,40.900400000000005,62.23706,68.167333333,26.655,45.8822
2022-10-22 20:52:00,35.8913,55.63556,59.818833332,26.603,45.8574
2022-10-22 20:53:00,38.316199999999995,57.52636,63.86033333299999,26.549,45.656099999999995
2022-10-22 20:54:00,40.04555555555555,61.63251111111111,66.74259259333333,26.56,45.73155555555556
2022-10-22 20:55:00,48.7061,65.53944,81.17683333400001,26.617,45.743
2022-10-22 20:56:00,38.0035,52.34295999999999,63.339166666000004,26.599,45.734300000000005
2022-10-22 20:57:00,36.40781818181818,50.95420000000001,60.67969697,26.545454545454547,45.80418181818182
2022-10-22 20:58:00,37.773399999999995,51.16936,62.955666665,26.483999999999998,45.9408
2022-10-22 20:59:00,39.6024,57.141679999999994,66.00399999999999,26.463,46.1479
2022-10-24 18:00:00,35.1243,52.61354,58.540499999999994,27.560000000000002,42.0119
2022-10-24 18:01:00,33.318363636363635,49.05747272727273,55.53060606090909,27.63,41.671
2022-10-24 18:02:00,34.5874,51.97784,57.645666667,27.560000000000002,42.6418
2022-10-24 18:03:00,40.87572727272727,57.46234545454545,68.12621212090909,27.575454545454544,43.046454545454544
2022-10-24 18:04:00,43.79354545454545,58.48183636363637,72.98924242454545,27.62,42.70781818181818
2022-10-24 18:05:00,39.38344444444445,56.684555555555555,65.63907407333333,27.555555555555557,42.68222222222222
2022-10-24 18:06:00,35.576454545454546,58.00172727272727,59.549581818181814,27.35272727272727,43.99454545454545
2022-10-24 18:07:00,36.960272727272724,63.17327272727273,63.17327272727273,27.216363636363635,43.75654545454545
2022-10-24 18:08:00,51.284400000000005,77.72206,86.43450666700001,27.299,43.2667
2022-10-24 18:09:00,46.87227272727273,92.6910909090909,92.60166060909091,27.35181818181818,43.24690909090909
2022-10-24 18:10:00,45.0422,75.28684,76.019426666,27.35,43.7988
2022-10-24 18:11:00,45.00572727272727,69.31689090909092,75.00954545454546,27.21,43.916909090909094
2022-10-24 18:12:00,33.6729,52.32340000000001,56.121500001,27.258999999999997,43.0951
2022-10-24 18:13:00,39.7322,58.9086,66.220333332,27.326,43.404
2022-10-24 18:14:00,36.65990909090909,53.34585454545454,61.09984848454545,27.413636363636364,42.67436363636364
2022-10-24 18:15:00,43.402,61.75784,72.336666667,27.464999999999996,42.9508
2022-10-24 18:16:00,44.3814,59.93224,73.968999999,27.437,43.4615
2022-10-24 18:17:00,50.482,73.61712727272727,84.13666666727273,27.518181818181816,43.387454545454545
2022-10-24 18:18:00,46.39490909090909,60.80236363636364,77.32484848545455,27.51181818181818,42.91463636363637
2022-10-24 18:19:00,47.838800000000006,63.65842,79.731333333,27.579,42.9771
2022-10-24 18:20:00,64.35772727272727,79.13838181818181,116.40878787818183,27.672727272727272,43.16109090909091
2022-10-24 18:21:00,60.37254545454545,83.16003636363637,103.08272727363637,27.624545454545455,43.40681818181818
2022-10-24 18:22:00,49.5321,74.28927999999999,82.553499999,27.435000000000002,44.751400000000004
2022-10-24 18:23:00,67.16827272727272,85.23754545454545,126.87969697272727,27.41181818181818,44.51581818181818
2022-10-24 18:24:00,71.78099999999999,82.96414,139.26999999,27.363,45.0158
2022-10-24 18:25:00,69.0021,84.48982,130.649333337,27.431,44.8699
2022-10-24 18:26:00,65.06572727272727,85.65541818181818,118.86999999363637,27.48818181818182,44.45645454545455
2022-10-24 18:27:00,81.6635,87.39556666666665,174.598611105,27.488333333333333,43.96216666666667
2022-10-24 18:28:00,61.7864,82.83048,107.46866666999999,27.482,44.0261
2022-10-24 18:29:00,56.665200000000006,79.67154000000001,94.93049999899999,27.571999999999996,43.923899999999996
2022-10-24 18:30:00,58.33489999999999,83.63244,99.21816666,27.568,43.504599999999996
2022-10-24 18:31:00,92.37736363636364,116.50687272727274,207.32713285454545,27.50272727272727,44.196636363636365
2022-10-24 18:32:00,56.521454545454546,67.98325454545454,94.20242424272728,27.49818181818182,43.93954545454545
2022-10-24 18:33:00,52.48263636363636,61.40990909090909,87.47106060545455,27.401818181818182,43.748999999999995
2022-10-24 18:34:00,66.2527,82.08068,123.91633333099999,27.353,44.2419
2022-10-24 18:35:00,74.21609090909091,96.43119999999999,150.24727273363635,27.321818181818184,43.805
2022-10-24 18:36:00,70.66,90.13288,135.53333333999998,27.297000000000004,44.3129
2022-10-24 18:37:00,79.67519999999999,94.49476,165.58400001,27.325,44.7548
2022-10-24 18:38:00,88.26881818181818,97.48329090909091,194.22939393636364,27.30909090909091,44.70154545454545
2022-10-24 18:39:00,102.05336363636364,102.71410909090909,240.17787878181818,27.28909090909091,45.026272727272726
2022-10-24 18:40:00,108.38781818181819,106.19934545454545,261.2927272818182,27.295454545454547,45.18781818181819
2022-10-24 18:41:00,74.23754545454545,87.88110909090909,147.45848485454545,27.242727272727276,45.49827272727273
2022-10-24 18:42:00,69.98740000000001,86.85658,135.614833341,27.115999999999996,45.6325
2022-10-24 18:43:00,61.22,72.1027090909091,104.23939392727272,27.075454545454544,45.214727272727266
2022-10-24 18:44:00,76.37763636363637,83.21930909090909,154.5921212181818,27.030909090909088,45.80081818181818
2022-10-24 18:45:00,54.75681818181818,70.73647272727273,94.4559090909091,26.912727272727274,46.01881818181818
2022-10-24 18:46:00,66.10627272727272,77.56172727272727,121.36409091454544,26.866363636363634,45.94709090909091
2022-10-24 18:47:00,87.0679,91.89654,190.22633334,26.95,45.251400000000004
2022-10-24 18:48:00,69.60336363636362,81.53892727272726,132.0112121090909,27.06,45.23463636363636
2022-10-24 18:49:00,63.6803,77.95352,112.26766666,27.172000000000004,44.3903
2022-10-24 18:50:00,103.47472727272726,95.78809090909091,235.7374359,27.3,44.24245454545454
2022-10-24 18:51:00,75.80372727272727,86.24814545454545,152.67909090909092,27.35090909090909,44.12645454545455
2022-10-24 18:52:00,71.17490909090908,80.46312727272728,137.24969696363635,27.436363636363637,44.002818181818185
2022-10-24 18:53:00,63.27427272727273,71.21658181818181,110.9142424090909,27.420909090909092,44.113090909090914
2022-10-24 18:54:00,62.75936363636363,70.05483636363637,109.19787878181819,27.40727272727273,44.09890909090909
2022-10-24 18:55:00,64.9075,75.51178,116.35833333999999,27.344,44.2445
2022-10-24 18:56:00,66.19209090909091,77.45503636363637,120.70575757272726,27.19545454545454,44.463181818181816
2022-10-24 18:57:00,64.0048,80.51588,115.141833329,27.286,45.0404
2022-10-24 18:58:00,100.3252,102.78494,231.56630768999997,27.266000000000002,45.783699999999996
2022-10-24 18:59:00,104.73518181818181,107.10029090909092,249.11727271818182,27.221818181818183,45.47109090909091
2022-10-24 19:00:00,97.17245454545454,103.51725454545455,223.90818182727273,27.004545454545454,46.091454545454546
2022-10-24 19:01:00,70.8901,84.0106,139.053333331,26.718,47.0991
2022-10-24 19:02:00,48.647636363636366,62.18638181818182,81.07939394,26.36909090909091,47.09245454545455
2022-10-24 19:03:00,47.070727272727275,61.06909090909091,78.45121212090909,26.316363636363636,46.823727272727275
2022-10-24 19:05:00,51.68822222222222,76.39306666666667,86.17120740777779,26.06888888888889,48.42944444444444
2022-10-24 19:06:00,57.92672727272727,75.3716,97.91863636363637,26.032727272727275,48.183363636363644
2022-10-24 19:07:00,56.97855555555556,74.2124888888889,94.96425925888889,26.094444444444445,47.437888888888885
2022-10-24 19:08:00,92.88690909090909,96.88463636363636,209.6230303,26.171818181818182,47.234909090909085
2022-10-24 19:09:00,114.07809999999999,116.99202,274.72469232,26.145999999999997,47.9205
2022-10-24 19:10:00,103.7767,101.8265,245.6541282,26.101,47.943799999999996
2022-10-24 19:11:00,158.2589090909091,133.22770909090912,313.20405592727275,26.19454545454545,47.05054545454546
2022-10-24 19:12:00,154.3059090909091,134.55541818181817,326.3891608272727,26.287272727272725,46.51763636363636
2022-10-24 19:13:00,93.66463636363636,102.82376363636364,212.21545453636364,26.35272727272727,46.37463636363636
2022-10-24 19:14:00,142.2801,123.97167999999999,317.13853847,26.463,46.527699999999996
2022-10-24 19:15:00,181.1509090909091,160.14345454545455,347.03916083636364,26.525454545454544,46.63454545454545
2022-10-24 19:16:00,170.9760909090909,149.47732727272728,339.2123776272727,26.560909090909092,46.74854545454546
2022-10-24 19:17:00,177.62699999999998,137.8094909090909,338.95736596363633,26.431818181818183,48.531181818181814
2022-10-24 19:18:00,132.17554545454547,112.85270909090909,297.2170862363636,26.177272727272726,49.105
2022-10-24 19:19:00,226.2017,170.99066,381.69361537,26.112000000000002,48.5486
2022-10-24 19:20:00,191.85136363636363,149.27876363636364,355.27027973636365,26.047272727272727,48.19472727272728
2022-10-24 19:21:00,150.72299999999998,134.15532727272728,309.76897437272726,26.10909090909091,46.855
2022-10-24 19:22:00,109.40988888888889,105.35635555555557,262.23780626666667,26.27777777777778,46.617777777777775
2022-10-24 19:23:00,137.89318181818183,114.31674545454547,313.38892773636366,26.40909090909091,45.626909090909095
2022-10-24 19:24:00,125.9607,109.87870000000001,302.25823078,26.462,46.1312
2022-10-24 19:25:00,194.15236363636362,148.35410909090908,357.04027970909095,26.519090909090906,46.98645454545454
2022-10-24 19:26:00,194.4184,147.69144,357.24492308,26.464999999999996,47.6375
2022-10-24 19:27:00,226.14109090909093,162.87592727272727,381.6469930090909,26.39818181818182,48.219
2022-10-24 19:28:00,240.15627272727272,182.0388,392.42790210909095,26.39727272727273,47.69863636363636
2022-10-24 19:29:00,182.9429,144.34342,348.41761539,26.43,47.5698
2022-10-24 19:30:00,200.0293,182.66472,361.56100000000004,26.448,47.9838
2022-10-24 19:31:00,151.57045454545457,157.83478181818182,320.2954545545454,26.168181818181814,49.01527272727273
2022-10-24 19:32:00,191.8401,165.4943,355.26161537,25.901,50.148700000000005
2022-10-24 19:33:00,151.61336363636363,128.08283636363637,324.31797202727273,25.819090909090907,49.01972727272727
2022-10-24 19:34:00,119.36449999999999,104.45732000000001,295.67423077,25.813,48.7701
2022-10-24 19:35:00,146.7346,116.9203,320.56507693,25.915,47.3859
2022-10-24 19:36:00,121.16990000000001,104.53556,296.21300001,26.267000000000003,46.9973
2022-10-24 19:37:00,120.90654545454545,107.46185454545456,273.1278787909091,26.512727272727272,46.56672727272728
2022-10-24 19:38:00,178.31354545454545,141.95561818181818,344.8565734272727,26.521818181818183,48.017545454545456
2022-10-24 19:39:00,258.4045555555556,196.21255555555555,406.46504273333335,26.476666666666667,47.32977777777778
2022-10-24 19:40:00,216.412125,168.375325,374.16317307500003,26.4425,48.3905
2022-10-24 19:41:00,118.1078,102.57303999999999,278.44882052,25.961000000000002,51.1346
2022-10-24 19:42:00,101.66718181818182,95.35243636363636,238.89060606363637,24.975454545454546,53.72718181818182
2022-10-24 19:43:00,113.6179,99.87702,278.72633333,24.482,54.8275
2022-10-24 19:44:00,104.20418181818182,97.42105454545454,234.9908624818182,24.177272727272726,56.99609090909091
2022-10-24 19:45:00,116.36890909090909,102.45034545454546,260.2917016363636,23.795454545454547,57.778999999999996
2022-10-24 19:46:00,126.49545454545455,113.52841818181818,294.0517482636364,24.12909090909091,53.32381818181818
2022-10-24 19:47:00,121.31739999999999,111.41416,291.88569232,24.746000000000002,52.2679
2022-10-24 19:48:00,134.6337,123.49572,311.25669232,25.059,51.2607
2022-10-24 19:49:00,163.82636363636362,140.34043636363637,333.7125874,25.39272727272727,49.568909090909095
2022-10-24 19:50:00,160.9654,134.38086,331.51184616,25.791000000000004,48.109899999999996
2022-10-24 19:51:00,185.42680000000001,158.49182000000002,350.32830769000003,25.889,47.8589
2022-10-24 19:52:00,239.7287142857143,184.44654285714287,392.0990109857143,25.889999999999997,47.95614285714286
2022-10-24 19:53:00,260.90222222222224,210.62900000000002,408.3863247888889,25.927777777777777,47.812555555555555
2022-10-24 19:54:00,269.29825,207.67055,414.844807725,25.97,48.653
2022-10-24 19:55:00,238.0725,201.55533333333332,390.825,26.051666666666666,47.798
2022-10-24 19:56:00,275.9013333333333,214.25846666666666,419.9241025666667,26.09166666666667,48.54233333333334
2022-10-24 19:57:00,281.19728571428567,208.3144,423.9979121,26.172857142857143,46.98028571428572
2022-10-24 19:58:00,285.7248333333333,226.53779999999998,427.48064101666665,26.25333333333333,46.44316666666666
2022-10-24 19:59:00,257.0249090909091,197.59492727272726,405.4037762272728,26.242727272727276,47.096909090909094
2022-10-24 20:00:00,188.65344444444446,149.70322222222222,346.63227919999997,26.003333333333334,48.45133333333334
